0|Abbot|Crater, craters
0|Berzelius K|Satellite Feature
0|Berzelius T|Satellite Feature
0|Berzelius W|Satellite Feature
0|Bessarion A|Satellite Feature
0|Bessarion B|Satellite Feature
0|Bessarion C|Satellite Feature
0|Bessarion D|Satellite Feature
0|Bessarion E|Satellite Feature
0|Bessarion G|Satellite Feature
0|Bessarion H|Satellite Feature
0|Bessarion V|Satellite Feature
0|Bessarion W|Satellite Feature
0|Bessel D|Satellite Feature
0|Bessel F|Satellite Feature
0|Bessel G|Satellite Feature
0|Bessel H|Satellite Feature
0|Bettinus A|Satellite Feature
0|Bettinus B|Satellite Feature
0|Bettinus C|Satellite Feature
0|Bettinus D|Satellite Feature
0|Bettinus E|Satellite Feature
0|Bettinus F|Satellite Feature
0|Bettinus G|Satellite Feature
0|Bettinus H|Satellite Feature
0|Bianchini D|Satellite Feature
0|Bianchini G|Satellite Feature
0|Bianchini H|Satellite Feature
0|Bianchini M|Satellite Feature
0|Bianchini N|Satellite Feature
0|Bianchini W|Satellite Feature
0|Biela A|Satellite Feature
0|Biela B|Satellite Feature
0|Biela C|Satellite Feature
0|Biela D|Satellite Feature
0|Biela E|Satellite Feature
0|Biela F|Satellite Feature
0|Biela G|Satellite Feature
0|Biela H|Satellite Feature
0|Biela J|Satellite Feature
0|Biela T|Satellite Feature
0|Bode D|Satellite Feature
0|Bode E|Satellite Feature
0|Bode G|Satellite Feature
0|Bode H|Satellite Feature
0|Biela U|Satellite Feature
0|Biela V|Satellite Feature
0|Biela W|Satellite Feature
0|Biela Y|Satellite Feature
0|Biela Z|Satellite Feature
0|Billy A|Satellite Feature
0|Billy B|Satellite Feature
0|Billy C|Satellite Feature
0|Billy D|Satellite Feature
0|Billy E|Satellite Feature
0|Billy H|Satellite Feature
0|Billy K|Satellite Feature
0|Bingham H|Satellite Feature
0|Biot A|Satellite Feature
0|Biot B|Satellite Feature
0|Biot C|Satellite Feature
0|Biot D|Satellite Feature
0|Biot E|Satellite Feature
0|Biot T|Satellite Feature
0|Birkeland M|Satellite Feature
0|Birkhoff K|Satellite Feature
0|Birkhoff L|Satellite Feature
0|Birkhoff M|Satellite Feature
0|Birkhoff Q|Satellite Feature
0|Birkhoff R|Satellite Feature
0|Birkhoff X|Satellite Feature
0|Birkhoff Y|Satellite Feature
0|Birkhoff Z|Satellite Feature
0|Birmingham B|Satellite Feature
0|Birmingham G|Satellite Feature
0|Birmingham H|Satellite Feature
0|Birmingham K|Satellite Feature
0|Birt A|Satellite Feature
0|Birt B|Satellite Feature
0|Birt C|Satellite Feature
0|Birt D|Satellite Feature
0|Birt E|Satellite Feature
0|Birt F|Satellite Feature
0|Birt G|Satellite Feature
0|Birt H|Satellite Feature
0|Birt J|Satellite Feature
0|Birt K|Satellite Feature
0|Birt L|Satellite Feature
0|Bjerknes A|Satellite Feature
0|Bjerknes B|Satellite Feature
0|Bjerknes E|Satellite Feature
0|Blackett N|Satellite Feature
0|Blancanus A|Satellite Feature
0|Blancanus C|Satellite Feature
0|Blancanus D|Satellite Feature
0|Blancanus E|Satellite Feature
0|Blancanus F|Satellite Feature
0|Blancanus G|Satellite Feature
0|Blancanus H|Satellite Feature
0|Blancanus K|Satellite Feature
0|Blancanus N|Satellite Feature
0|Blancanus V|Satellite Feature
0|Blancanus W|Satellite Feature
0|Blanchinus B|Satellite Feature
0|Blanchinus D|Satellite Feature
0|Blanchinus K|Satellite Feature
0|Blanchinus M|Satellite Feature
0|Blazhko D|Satellite Feature
0|Blazhko F|Satellite Feature
0|Bode K|Satellite Feature
0|Bode L|Satellite Feature
0|Bode N|Satellite Feature
0|Boguslawsky A|Satellite Feature
0|Boguslawsky B|Satellite Feature
0|Boguslawsky C|Satellite Feature
0|Boguslawsky D|Satellite Feature
0|Boguslawsky E|Satellite Feature
0|Boguslawsky F|Satellite Feature
0|Boguslawsky G|Satellite Feature
0|Boguslawsky H|Satellite Feature
0|Boguslawsky J|Satellite Feature
0|Boguslawsky K|Satellite Feature
0|Boguslawsky L|Satellite Feature
0|Boguslawsky M|Satellite Feature
0|Boguslawsky N|Satellite Feature
0|Bohnenberger A|Satellite Feature
0|Bohnenberger C|Satellite Feature
0|Bohnenberger D|Satellite Feature
0|Bohnenberger E|Satellite Feature
0|Bohnenberger F|Satellite Feature
0|Bohnenberger G|Satellite Feature
0|Bohnenberger J|Satellite Feature
0|Bohnenberger N|Satellite Feature
0|Bohnenberger P|Satellite Feature
0|Bohnenberger W|Satellite Feature
0|Bok C|Satellite Feature
0|Bolyai D|Satellite Feature
0|Bolyai K|Satellite Feature
0|Bolyai L|Satellite Feature
0|Bolyai Q|Satellite Feature
0|Bolyai W|Satellite Feature
0|Bonpland C|Satellite Feature
0|Bonpland D|Satellite Feature
0|Bonpland F|Satellite Feature
0|Bonpland G|Satellite Feature
0|Bonpland H|Satellite Feature
0|Bonpland J|Satellite Feature
0|Bonpland L|Satellite Feature
0|Bonpland N|Satellite Feature
0|Bonpland P|Satellite Feature
0|Bonpland R|Satellite Feature
0|Boole A|Satellite Feature
0|Boole B|Satellite Feature
0|Boole C|Satellite Feature
0|Boole D|Satellite Feature
0|Boole E|Satellite Feature
0|Boole F|Satellite Feature
0|Boole G|Satellite Feature
0|Boole H|Satellite Feature
0|Boole R|Satellite Feature
0|Borda A|Satellite Feature
0|Borda D|Satellite Feature
0|Borda E|Satellite Feature
0|Borda F|Satellite Feature
0|Borda G|Satellite Feature
0|Borda H|Satellite Feature
0|Borda J|Satellite Feature
0|Borda K|Satellite Feature
0|Borda L|Satellite Feature
0|Borda M|Satellite Feature
0|Borda R|Satellite Feature
0|Borman V|Satellite Feature
0|Boscovich A|Satellite Feature
0|Boscovich B|Satellite Feature
0|Boscovich C|Satellite Feature
0|Boscovich D|Satellite Feature
0|Boscovich E|Satellite Feature
0|Boscovich F|Satellite Feature
0|Boscovich P|Satellite Feature
0|Bose A|Satellite Feature
0|Bose D|Satellite Feature
0|Bose U|Satellite Feature
0|Boss A|Satellite Feature
0|Boss B|Satellite Feature
0|Boss C|Satellite Feature
0|Boss D|Satellite Feature
0|Boss F|Satellite Feature
0|Boss K|Satellite Feature
0|Boss L|Satellite Feature
0|Boss M|Satellite Feature
0|Boss N|Satellite Feature
0|Bouguer A|Satellite Feature
0|Bouguer B|Satellite Feature
0|Boussingault A|Satellite Feature
0|Boussingault B|Satellite Feature
0|Boussingault C|Satellite Feature
0|Boussingault D|Satellite Feature
0|Boussingault E|Satellite Feature
0|Boussingault F|Satellite Feature
0|Boussingault G|Satellite Feature
0|Boussingault K|Satellite Feature
0|Boussingault N|Satellite Feature
0|Boussingault P|Satellite Feature
0|Boussingault R|Satellite Feature
0|Boussingault S|Satellite Feature
0|Boussingault T|Satellite Feature
0|Bouvard B|Satellite Feature
0|Bouvard C|Satellite Feature
0|Bouvard D|Satellite Feature
0|Bouvard E|Satellite Feature
0|Bouvard F|Satellite Feature
0|Bouvard G|Satellite Feature
0|Bouvard M|Satellite Feature
0|Bouvard N|Satellite Feature
0|Bouvard P|Satellite Feature
0|Bouvard R|Satellite Feature
0|Bouvard S|Satellite Feature
0|Bowditch M|Satellite Feature
0|Bowditch N|Satellite Feature
0|Boyle A|Satellite Feature
0|Boyle Z|Satellite Feature
0|Bradley H|Satellite Feature
0|Bradley K|Satellite Feature
0|Bragg H|Satellite Feature
0|Bragg M|Satellite Feature
0|Bragg P|Satellite Feature
0|Brashear P|Satellite Feature
0|Brayley B|Satellite Feature
0|Brayley C|Satellite Feature
0|Brayley D|Satellite Feature
0|Brayley E|Satellite Feature
0|Brayley F|Satellite Feature
0|Brayley G|Satellite Feature
0|Brayley K|Satellite Feature
0|Brayley L|Satellite Feature
0|Brayley S|Satellite Feature
0|Bredikhin B|Satellite Feature
0|Breislak A|Satellite Feature
0|Breislak B|Satellite Feature
0|Breislak C|Satellite Feature
0|Breislak D|Satellite Feature
0|Breislak E|Satellite Feature
0|Breislak F|Satellite Feature
0|Breislak G|Satellite Feature
0|Brenner A|Satellite Feature
0|Brenner B|Satellite Feature
0|Brenner C|Satellite Feature
0|Brenner D|Satellite Feature
0|Brenner E|Satellite Feature
0|Brenner F|Satellite Feature
0|Brenner H|Satellite Feature
0|Brenner J|Satellite Feature
0|Brenner K|Satellite Feature
0|Brenner L|Satellite Feature
0|Brenner M|Satellite Feature
0|Brenner N|Satellite Feature
0|Brenner P|Satellite Feature
0|Brenner Q|Satellite Feature
0|Brenner R|Satellite Feature
0|Brenner S|Satellite Feature
0|Brianchon A|Satellite Feature
0|Brianchon B|Satellite Feature
0|Brianchon T|Satellite Feature
0|Bridgman C|Satellite Feature
0|Bridgman E|Satellite Feature
0|Bridgman F|Satellite Feature
0|Briggs A|Satellite Feature
0|Briggs B|Satellite Feature
0|Briggs C|Satellite Feature
0|Brisbane E|Satellite Feature
0|Brisbane H|Satellite Feature
0|Brisbane X|Satellite Feature
0|Brisbane Y|Satellite Feature
0|Brisbane Z|Satellite Feature
0|Brouwer C|Satellite Feature
0|Brouwer H|Satellite Feature
0|Brouwer P|Satellite Feature
0|Brown A|Satellite Feature
0|Brown B|Satellite Feature
0|Brown C|Satellite Feature
0|Brown D|Satellite Feature
0|Busching J|Satellite Feature
0|Busching K|Satellite Feature
0|Celsius D|Satellite Feature
0|Celsius E|Satellite Feature
0|Buys Ballot H|Satellite Feature
0|Brown E|Satellite Feature
0|Brown F|Satellite Feature
0|Brown G|Satellite Feature
0|Brown K|Satellite Feature
0|Brunner L|Satellite Feature
0|Brunner N|Satellite Feature
0|Brunner P|Satellite Feature
0|Buch A|Satellite Feature
0|Buch B|Satellite Feature
0|Buch C|Satellite Feature
0|Buch D|Satellite Feature
0|Buch E|Satellite Feature
0|Buffon D|Satellite Feature
0|Buffon H|Satellite Feature
0|Buffon K|Satellite Feature
0|Buffon V|Satellite Feature
0|Buisson V|Satellite Feature
0|Buisson X|Satellite Feature
0|Buisson Y|Satellite Feature
0|Buisson Z|Satellite Feature
2|Bullialdus A|Satellite Feature
2|Bullialdus B|Satellite Feature
0|Bullialdus E|Satellite Feature
0|Bullialdus F|Satellite Feature
0|Bullialdus G|Satellite Feature
0|Bullialdus H|Satellite Feature
0|Bullialdus K|Satellite Feature
0|Bullialdus L|Satellite Feature
0|Bullialdus R|Satellite Feature
0|Bullialdus Y|Satellite Feature
0|Bunsen A|Satellite Feature
0|Bunsen B|Satellite Feature
0|Bunsen C|Satellite Feature
0|Bunsen D|Satellite Feature
0|Burckhardt A|Satellite Feature
0|Burckhardt B|Satellite Feature
0|Burckhardt C|Satellite Feature
0|Burckhardt E|Satellite Feature
0|Burckhardt F|Satellite Feature
0|Burckhardt G|Satellite Feature
0|Burg A|Satellite Feature
0|Burg B|Satellite Feature
0|Burnham A|Satellite Feature
0|Burnham B|Satellite Feature
0|Burnham F|Satellite Feature
0|Burnham K|Satellite Feature
0|Burnham L|Satellite Feature
0|Burnham M|Satellite Feature
0|Burnham T|Satellite Feature
0|Busching A|Satellite Feature
0|Busching B|Satellite Feature
0|Busching C|Satellite Feature
0|Busching D|Satellite Feature
0|Busching E|Satellite Feature
0|Busching F|Satellite Feature
0|Busching G|Satellite Feature
0|Busching H|Satellite Feature
0|Buys Ballot Q|Satellite Feature
0|Buys Ballot Y|Satellite Feature
0|Buys Ballot Z|Satellite Feature
0|Byrd C|Satellite Feature
0|Byrd D|Satellite Feature
2|Byrgius A|Satellite Feature
0|Byrgius B|Satellite Feature
0|Byrgius D|Satellite Feature
0|Byrgius E|Satellite Feature
0|Byrgius H|Satellite Feature
0|Byrgius K|Satellite Feature
0|Byrgius N|Satellite Feature
0|Byrgius P|Satellite Feature
0|Byrgius R|Satellite Feature
0|Byrgius S|Satellite Feature
0|Byrgius T|Satellite Feature
0|Byrgius U|Satellite Feature
0|Byrgius V|Satellite Feature
0|Byrgius W|Satellite Feature
0|Byrgius X|Satellite Feature
0|C  Herschel C|Satellite Feature
0|C  Herschel E|Satellite Feature
0|C  Herschel U|Satellite Feature
0|C  Herschel V|Satellite Feature
0|C  Mayer B|Satellite Feature
0|C  Mayer D|Satellite Feature
0|C  Mayer E|Satellite Feature
0|C  Mayer F|Satellite Feature
0|C  Mayer H|Satellite Feature
0|Cabannes J|Satellite Feature
0|Cabannes M|Satellite Feature
0|Cabannes Q|Satellite Feature
0|Cabeus A|Satellite Feature
0|Cabeus B|Satellite Feature
0|Cajori K|Satellite Feature
0|Calippus A|Satellite Feature
0|Calippus B|Satellite Feature
0|Calippus C|Satellite Feature
0|Calippus D|Satellite Feature
0|Calippus E|Satellite Feature
0|Calippus F|Satellite Feature
0|Calippus G|Satellite Feature
0|Campanus A|Satellite Feature
0|Campanus B|Satellite Feature
0|Campanus G|Satellite Feature
0|Campanus K|Satellite Feature
0|Campanus X|Satellite Feature
0|Campanus Y|Satellite Feature
0|Campbell A|Satellite Feature
0|Campbell E|Satellite Feature
0|Campbell N|Satellite Feature
0|Campbell X|Satellite Feature
0|Campbell Z|Satellite Feature
0|Cannon B|Satellite Feature
0|Cassegrain K|Satellite Feature
0|Celsius H|Satellite Feature
0|Censorinus A|Satellite Feature
0|Cannon E|Satellite Feature
0|Cantor C|Satellite Feature
0|Cantor T|Satellite Feature
0|Capella A|Satellite Feature
0|Capella B|Satellite Feature
0|Capella C|Satellite Feature
0|Capella D|Satellite Feature
0|Capella E|Satellite Feature
0|Capella F|Satellite Feature
0|Capella G|Satellite Feature
0|Capella H|Satellite Feature
0|Capella J|Satellite Feature
0|Capella M|Satellite Feature
0|Capella R|Satellite Feature
0|Capella T|Satellite Feature
0|Capuanus A|Satellite Feature
0|Capuanus B|Satellite Feature
0|Capuanus C|Satellite Feature
0|Capuanus D|Satellite Feature
0|Capuanus E|Satellite Feature
0|Capuanus F|Satellite Feature
0|Capuanus H|Satellite Feature
0|Capuanus K|Satellite Feature
0|Capuanus L|Satellite Feature
0|Capuanus M|Satellite Feature
0|Capuanus P|Satellite Feature
0|Cardanus B|Satellite Feature
0|Cardanus C|Satellite Feature
0|Cardanus E|Satellite Feature
0|Cardanus G|Satellite Feature
0|Cardanus K|Satellite Feature
0|Cardanus M|Satellite Feature
0|Cardanus R|Satellite Feature
0|Carlini A|Satellite Feature
0|Carlini C|Satellite Feature
0|Carlini D|Satellite Feature
0|Carlini E|Satellite Feature
0|Carlini G|Satellite Feature
0|Carlini H|Satellite Feature
0|Carlini K|Satellite Feature
0|Carlini L|Satellite Feature
0|Carlini S|Satellite Feature
0|Carnot F|Satellite Feature
0|Carpenter T|Satellite Feature
0|Carpenter U|Satellite Feature
0|Carpenter V|Satellite Feature
0|Carpenter W|Satellite Feature
0|Carpenter Y|Satellite Feature
0|Carver L|Satellite Feature
0|Carver M|Satellite Feature
0|Casatus A|Satellite Feature
0|Casatus C|Satellite Feature
0|Casatus D|Satellite Feature
0|Casatus E|Satellite Feature
0|Casatus H|Satellite Feature
0|Casatus J|Satellite Feature
0|Casatus K|Satellite Feature
0|Cassegrain B|Satellite Feature
0|Cassegrain H|Satellite Feature
3|Cassini A|Satellite Feature|2
2|Cassini B|Satellite Feature
0|Cassini C|Satellite Feature
0|Cassini E|Satellite Feature
0|Cassini F|Satellite Feature
0|Cassini G|Satellite Feature
0|Cassini K|Satellite Feature
0|Cassini L|Satellite Feature
0|Cassini M|Satellite Feature
0|Cassini P|Satellite Feature
0|Cassini W|Satellite Feature
0|Cassini X|Satellite Feature
0|Cassini Y|Satellite Feature
0|Cassini Z|Satellite Feature
0|Catalan A|Satellite Feature
0|Catalan B|Satellite Feature
0|Catalan U|Satellite Feature
0|Catharina A|Satellite Feature
0|Catharina B|Satellite Feature
0|Catharina C|Satellite Feature
0|Catharina D|Satellite Feature
0|Catharina E|Satellite Feature
0|Catharina F|Satellite Feature
0|Catharina G|Satellite Feature
0|Catharina H|Satellite Feature
0|Catharina J|Satellite Feature
0|Catharina K|Satellite Feature
0|Catharina L|Satellite Feature
0|Catharina M|Satellite Feature
0|Catharina P|Satellite Feature
0|Catharina S|Satellite Feature
0|Cauchy A|Satellite Feature
0|Cauchy B|Satellite Feature
0|Cauchy C|Satellite Feature
0|Cauchy D|Satellite Feature
0|Cauchy E|Satellite Feature
0|Cauchy F|Satellite Feature
0|Cauchy M|Satellite Feature
0|Cauchy U|Satellite Feature
0|Cauchy V|Satellite Feature
0|Cauchy W|Satellite Feature
0|Cavalerius A|Satellite Feature
0|Cavalerius B|Satellite Feature
0|Cavalerius C|Satellite Feature
0|Cavalerius D|Satellite Feature
0|Cavalerius E|Satellite Feature
0|Cavalerius F|Satellite Feature
0|Cavalerius K|Satellite Feature
0|Cavalerius L|Satellite Feature
0|Cavalerius M|Satellite Feature
0|Cavalerius U|Satellite Feature
0|Cavalerius W|Satellite Feature
0|Cavalerius X|Satellite Feature
0|Cavalerius Y|Satellite Feature
0|Cavalerius Z|Satellite Feature
0|Cavendish A|Satellite Feature
0|Cavendish B|Satellite Feature
0|Cavendish E|Satellite Feature
0|Cavendish F|Satellite Feature
0|Cavendish L|Satellite Feature
0|Cavendish M|Satellite Feature
0|Cavendish N|Satellite Feature
0|Cavendish P|Satellite Feature
0|Cavendish S|Satellite Feature
0|Cavendish T|Satellite Feature
0|Celsius A|Satellite Feature
0|Celsius B|Satellite Feature
0|Censorinus B|Satellite Feature
0|Censorinus C|Satellite Feature
0|Censorinus D|Satellite Feature
0|Censorinus E|Satellite Feature
0|Censorinus H|Satellite Feature
0|Censorinus J|Satellite Feature
0|Censorinus K|Satellite Feature
0|Censorinus L|Satellite Feature
0|Censorinus N|Satellite Feature
0|Censorinus S|Satellite Feature
0|Censorinus T|Satellite Feature
0|Censorinus U|Satellite Feature
0|Censorinus V|Satellite Feature
0|Censorinus W|Satellite Feature
0|Censorinus X|Satellite Feature
0|Censorinus Z|Satellite Feature
0|Cepheus A|Satellite Feature
0|Chacornac A|Satellite Feature
0|Chacornac B|Satellite Feature
0|Chacornac C|Satellite Feature
0|Chacornac D|Satellite Feature
0|Chacornac E|Satellite Feature
0|Chacornac F|Satellite Feature
0|Chaffee F|Satellite Feature
0|Chaffee S|Satellite Feature
0|Chaffee W|Satellite Feature
0|Challis A|Satellite Feature
0|Chamberlin D|Satellite Feature
0|Chamberlin H|Satellite Feature
0|Chamberlin R|Satellite Feature
0|Champollion A|Satellite Feature
0|Champollion F|Satellite Feature
0|Champollion K|Satellite Feature
0|Champollion Y|Satellite Feature
0|Chandler G|Satellite Feature
0|Chandler P|Satellite Feature
0|Chandler Q|Satellite Feature
0|Chandler U|Satellite Feature
0|Chang Heng C|Satellite Feature
0|Chaplygin K|Satellite Feature
0|Chaplygin Q|Satellite Feature
0|Chaplygin Y|Satellite Feature
0|Chapman D|Satellite Feature
0|Chapman M|Satellite Feature
0|Chapman V|Satellite Feature
0|Chappell E|Satellite Feature
0|Chappell T|Satellite Feature
0|Charlier Z|Satellite Feature
0|Chaucer B|Satellite Feature
0|Chaucer P|Satellite Feature
0|Chauvenet C|Satellite Feature
0|Chauvenet D|Satellite Feature
0|Chauvenet E|Satellite Feature
0|Chauvenet G|Satellite Feature
0|Chauvenet J|Satellite Feature
0|Chauvenet L|Satellite Feature
0|Chauvenet P|Satellite Feature
0|Chauvenet Q|Satellite Feature
0|Chauvenet S|Satellite Feature
0|Chauvenet U|Satellite Feature
0|Chebyshev C|Satellite Feature
0|Chebyshev N|Satellite Feature
0|Chebyshev U|Satellite Feature
0|Chebyshev V|Satellite Feature
0|Chernyshev B|Satellite Feature
0|Chevallier B|Satellite Feature
0|Chevallier F|Satellite Feature
0|Chevallier K|Satellite Feature
0|Chevallier M|Satellite Feature
0|Chretien A|Satellite Feature
0|Chretien C|Satellite Feature
0|Chretien S|Satellite Feature
0|Chretien W|Satellite Feature
0|Cichus A|Satellite Feature
0|Cichus B|Satellite Feature
0|Cichus C|Satellite Feature
0|Cichus F|Satellite Feature
0|Cichus G|Satellite Feature
0|Cichus H|Satellite Feature
0|Cichus J|Satellite Feature
0|Cichus K|Satellite Feature
0|Cichus N|Satellite Feature
0|Clairaut A|Satellite Feature
0|Clairaut B|Satellite Feature
0|Clairaut C|Satellite Feature
0|Clairaut D|Satellite Feature
0|Clairaut E|Satellite Feature
0|Clairaut F|Satellite Feature
0|Clairaut G|Satellite Feature
0|Clairaut H|Satellite Feature
0|Clairaut J|Satellite Feature
0|Clairaut K|Satellite Feature
0|Clairaut M|Satellite Feature
0|Clairaut P|Satellite Feature
0|Clairaut R|Satellite Feature
0|Clairaut S|Satellite Feature
0|Clark F|Satellite Feature
0|Clausius A|Satellite Feature
0|Clausius B|Satellite Feature
0|Clausius BA|Satellite Feature
0|Clausius C|Satellite Feature
0|Clausius D|Satellite Feature
0|Clausius E|Satellite Feature
0|Clausius F|Satellite Feature
0|Clausius G|Satellite Feature
0|Clausius H|Satellite Feature
0|Clausius J|Satellite Feature
0|Clavius C|Satellite Feature
0|Clavius D|Satellite Feature
0|Clavius E|Satellite Feature
